question,answer
jerry had 7 action figures and 2 books on a shelf in his room . later he added 4 more books to the shelf . how many more action figures than books were on his shelf ?,"To find out how many more action figures than books were on Jerry's shelf, we need to calculate the difference between the number of action figures and the number of books.

Jerry initially had 7 action figures and 2 books on the shelf. After adding 4 more books, the total number of books becomes 2 + 4 = 6.

Now we can calculate the difference between the number of action figures and books:

Number of action figures - Number of books = 7 - 6

Simplifying this expression, we have:

7 - 6 = 1

Therefore, there is 1 more action figure than book on Jerry's shelf.

#### 1"
6 birds and 3 storks were sitting on the fence . 2 more storks came to join them . how many more birds than storks are sitting on the fence ?,"To find out how many more birds than storks are sitting on the fence, we first need to determine the total number of birds and storks on the fence. 

Given that there are 6 birds and 3 storks initially sitting on the fence, we can calculate the total number of birds and storks by adding these two quantities together:

6 + 3 = <<6 + 3 = 9>> 9

So, initially, there are a total of 9 birds and storks on the fence. 

Next, we need to consider the additional 2 storks that came to join them. To find out how many more birds than storks are sitting on the fence now, we need to subtract the number of storks from the number of birds.

Since there were initially 6 birds and now there are still 6 birds (no additional birds joined), we can subtract the number of storks from this quantity:

6 - (3 + 2) = <<6 - (3 + 2) = 6 - 5 = 1>> 6 - 5 = 1

Therefore, there is only 1 more bird than stork sitting on the fence now.

#### 1"
david did 51 push-ups in gym class today . david did 49 more push-ups than zachary . how many push-ups did zachary and david do altogether ?,"Let's assume the number of push-ups Zachary did is represented by the variable << Z >>. 

According to the information given, David did 49 more push-ups than Zachary. Therefore, the number of push-ups David did can be represented as << Z + 49 >>. 

We are also told that David did a total of 51 push-ups. So we can set up an equation: 

 Z + 49 = << Z + 49 = 51 >> 51 

To find the value of << Z >>, we can subtract 49 from both sides of the equation: 

 Z = << Z = 51 - 49 >> 51 - 49 

Simplifying the right side gives us: 

 Z = << Z = 2 >> 2 

So Zachary did 2 push-ups. 

To find out how many push-ups Zachary and David did altogether, we can add their individual totals: 

 Z + (Z + 49) = << Z + (Z + 49) = 2 + (2 + 49) >> 2 + (2 + 49) 

Simplifying this expression gives us: 

 Z + (Z + 49) = << Z + (Z + 49) = 2 + 51 >> 2 + 51 

 Z + (Z + 49) = << Z + (Z + 49) = 53 >> 53 

Therefore, Zachary and David did a total of 53 push-ups altogether.

#### 53"
winter is almost here and most animals are migrating to warmer countries . there are 18 bird families living near the mountain . if 38 bird families flew away to africa and 80 bird families flew away to asia how many bird families flew away for the winter ?,"Let's solve the problem step by step:

1. We know that there are 18 bird families living near the mountain.
2. We also know that 38 bird families flew away to Africa and 80 bird families flew away to Asia.
3. To find out how many bird families flew away for the winter, we need to add the number of families that flew to Africa and Asia.
4. So, we add 38 and 80: 38 + 80 = <<38 + 80 = 118>> 118.
5. Therefore, 118 bird families flew away for the winter.

#### 118"
there were 13 roses in the vase . jessica cut some more roses from her flower garden which had a total of 12 roses . there are now 21 roses in the vase . how many roses are left in the garden ?,"Let's solve the problem step by step:

1. Initially, there were 13 roses in the vase.
2. Jessica cut some more roses from her flower garden, which had a total of 12 roses.
3. After cutting the roses, there are now 21 roses in the vase.

To find out how many roses are left in the garden, we can subtract the number of roses in the vase from the initial number of roses in the garden.

Initial number of roses in the garden = 13 + 12 = <<25>>

Number of roses left in the garden = Initial number of roses in the garden - Number of roses in the vase

Number of roses left in the garden = <<25 - 21>>

#### 4"
danny collects bottle caps and wrappers . he found 30 bottle caps and 14 wrappers at the park . now he has 7 bottle caps and 86 wrappers in his collection . how many more bottle caps than wrappers did danny find at the park ?,"To find out how many more bottle caps than wrappers Danny found at the park, we need to subtract the number of wrappers from the number of bottle caps.

Given that Danny found 30 bottle caps and 14 wrappers at the park, and he currently has 7 bottle caps and 86 wrappers in his collection, we can calculate the difference.

Number of bottle caps found at the park: <<30>>
Number of wrappers found at the park: <<14>>

Number of bottle caps in Danny's collection: <<7>>
Number of wrappers in Danny's collection: <<86>>

To find the difference, we subtract the number of wrappers from the number of bottle caps:

30 - 14 = <<30 - 14 = 16>> 16

Therefore, Danny found 16 more bottle caps than wrappers at the park.

#### 16"
there were 78 dollars in olivia 's wallet . she spent 15 dollars at a supermarket . how much money does she have left ?,"To find out how much money Olivia has left, we need to subtract the amount she spent from the total amount she had.

Olivia had 78 dollars in her wallet.
She spent 15 dollars at the supermarket.

To calculate how much money she has left, we can subtract the amount she spent from the total amount:

<<78 - >>15 = <<63

Therefore, Olivia has >>63 left. 

#### 63"
jesse 's rooms are 19 feet long and 18 feet wide . if she has 20 rooms in all how much carpet does she need to cover the floors of all rooms ?,"To find out how much carpet Jesse needs to cover the floors of all her rooms, we first need to calculate the area of one room. The area of a rectangle can be found by multiplying its length by its width.

Given that Jesse's rooms are 19 feet long and 18 feet wide, the area of one room can be calculated as follows:

Area of one room = Length × Width
                  = 19 feet × 18 feet
                  = 342 square feet

Since Jesse has 20 rooms in total, we can now calculate the total amount of carpet she needs by multiplying the area of one room by the number of rooms:

Total carpet needed = Area of one room × Number of rooms
                   = 342 square feet × 20 rooms
                   = 6840 square feet

Therefore, Jesse needs 6840 square feet of carpet to cover the floors of all her rooms.

#### 6840"
bryan took a look at his books and magazines . if he has 23 books and 61 magazines in each of his 29 bookshelves how many books and magazines does he have in total ?,"To find the total number of books and magazines Bryan has, we need to multiply the number of bookshelves by the number of books and magazines in each shelf.

Number of books = 23
Number of magazines = 61
Number of bookshelves = 29

To find the total number of books, we multiply the number of books per shelf by the number of shelves:
Total number of books = Number of books per shelf * Number of shelves
Total number of books = 23 * 29

To find the total number of magazines, we multiply the number of magazines per shelf by the number of shelves:
Total number of magazines = Number of magazines per shelf * Number of shelves
Total number of magazines = 61 * 29

To find the total number of books and magazines, we add the total number of books and the total number of magazines:
Total number of books and magazines = Total number of books + Total number of magazines

Calculating each step:

Total number of books = 23 * 29
Total number of books = 667

Total number of magazines = 61 * 29
Total number of magazines = 1769

Total number of books and magazines = 667 + 1769
Total number of books and magazines = 2436

#### 2436"
debby bought 153 water bottles when they were on sale . she drank the same number of bottles each day . if the bottles lasted for 17 days how many bottles did she drink each day ?,"Let's assume that Debby drank x number of bottles each day. 

Since she bought 153 water bottles and drank the same number of bottles each day for 17 days, we can set up the equation:

x * 17 = 153

To find the value of x, we need to isolate it on one side of the equation. We can do this by dividing both sides of the equation by 17:

(x * 17) / 17 = 153 / 17

Simplifying further:

x = 9

Therefore, Debby drank 9 bottles each day.

#### 9"
the grasshopper and the frog had a jumping contest . the grasshopper jumped 9 inches and the frog jumped 12 inches . how much farther did the frog jump than the grasshopper ?,"To find out how much farther the frog jumped than the grasshopper, we need to subtract the distance jumped by the grasshopper from the distance jumped by the frog.

The distance jumped by the grasshopper is given as 9 inches, and the distance jumped by the frog is given as 12 inches.

So, to find out how much farther the frog jumped, we can subtract 9 inches from 12 inches:

12 - 9 = <<12 - 9 = 3>> 3

Therefore, the frog jumped 3 inches farther than the grasshopper.

#### 3"
jake has 7 fewer peaches than steven who has 14 more peaches than jill . steven has 15 peaches . how many peaches does jake have ?,"Let's assume that the number of peaches Jake has is represented by the variable <<J>>, the number of peaches Steven has is represented by the variable <<S>>, and the number of peaches Jill has is represented by the variable <<Jill>>.

According to the given information, we know that Steven has 14 more peaches than Jill, so we can write an equation as:

S = <<S = Jill + 14>> Jill + 14

We also know that Steven has 15 peaches, so we can substitute <<S>> with 15 in the equation:

15 = <<15 = Jill + 14>> Jill + 14

To find out how many peaches Jill has, we need to solve this equation. Subtracting 14 from both sides gives us:

15 - 14 = <<15 - 14 = Jill>> Jill

Simplifying the left side gives us:

1 = <<1 = Jill>> Jill

So, Jill has 1 peach.

Now, we know that Jake has 7 fewer peaches than Steven. We can represent this relationship with another equation:

J = <<J = S - 7>> S - 7

Substituting <<S>> with 15 (since Steven has 15 peaches) in the equation gives us:

J = <<J = 15 - 7>> 15 - 7

Simplifying the right side gives us:

J = <<J = 8>> 8

Therefore, Jake has 8 peaches.

#### 8"
you have 104 dollars . how many packs of dvds can you buy if each pack costs 26 dollars ?,"To find out how many packs of DVDs you can buy with <<104, we need to divide the total amount of money by the cost of each pack.

Let's set up the equation:

<<104 / 26 = x>>

Now, we can solve for x by performing the division:

<<104 / 26 = 4>>

Therefore, you can buy 4 packs of DVDs with >>104.

#### 4"
a farmer had 171 tomatoes in his garden . if he picked 134 of them yesterday and 30 today . how many will he have left after today ?,"To find out how many tomatoes the farmer will have left after today, we need to subtract the number of tomatoes he picked today from the total number of tomatoes he had before.

The farmer initially had 171 tomatoes in his garden.
He picked 134 of them yesterday.
Therefore, the number of tomatoes he had before today is 171 - 134 = <<171 - 134 = 37>> 37.

Today, he picked an additional 30 tomatoes.
To find out how many tomatoes he will have left after today, we subtract this number from the previous result: 37 - 30 = <<37 - 30 = 7>> 7.

Therefore, the farmer will have 7 tomatoes left after today.

#### 7"
for the walls of the house he would use 13 large planks of wood . if each plank of wood needs 17 pieces of nails to be secured and in addition he needs 8 nails are needed for some smaller planks . how many nails does john need for the house wall ?,"To find the total number of nails John needs for the house wall, we need to calculate the number of nails required for the large planks and the smaller planks separately, and then add them together.

First, let's calculate the number of nails needed for the large planks. Since each plank requires 17 nails, and John is using 13 large planks, we can multiply these two values together:

 17 * 13 = << 17 * 13 = 221 >> 221 

So, John needs 221 nails for the large planks.

Next, let's calculate the number of nails needed for the smaller planks. We are given that he needs an additional 8 nails for these smaller planks.

Therefore, the total number of nails needed for the house wall is:

 221 + 8 = << 221 + 8 = 229 >> 229 

Hence, John needs 229 nails for the house wall.
#### 229"
allan brought 6 balloons and jake brought 2 balloons to the park . jake then bought 3 more balloons at the park . how many more balloons did allan have than jake in the park ?,"Allan brought 6 balloons to the park and Jake brought 2 balloons. Jake then bought 3 more balloons at the park. To find out how many more balloons Allan had than Jake in the park, we need to calculate the difference between the number of balloons each person has.

Allan initially had 6 balloons, and Jake initially had 2 balloons. After Jake bought 3 more balloons, he would have a total of 2 + 3 = <<2 + 3 = 5>> 5 balloons.

To find the difference between the number of balloons Allan and Jake have, we subtract the number of balloons Jake has from the number of balloons Allan has: 6 - 5 = <<6 - 5 = 1>> 1.

Therefore, Allan had 1 more balloon than Jake in the park.

#### 1"
he then went to see the oranges being harvested . he found out that they harvested 56 sacks of oranges . how many sacks did they harvest per day if they harvested for a total of 14 days ?,"To find out how many sacks of oranges were harvested per day, we need to divide the total number of sacks harvested by the number of days.

Total number of sacks harvested = 56
Number of days = 14

To find the number of sacks harvested per day, we can use the formula:

Number of sacks per day = Total number of sacks harvested / Number of days

Substituting the given values into the formula:

Number of sacks per day = 56 / 14

Calculating this expression:

Number of sacks per day = << 4 >>

#### 4"
helen the hippo and her friends are preparing for thanksgiving at helen 's house . helen baked 90 chocolate chip cookies yesterday and 51 raisin cookies and 484 chocolate chip cookies this morning . how many chocolate chip cookies did helen bake ?,"To find out how many chocolate chip cookies Helen baked, we need to add up the number of chocolate chip cookies she baked yesterday and this morning.

Helen baked 90 chocolate chip cookies yesterday and 484 chocolate chip cookies this morning. 

To find the total number of chocolate chip cookies, we add these two quantities:

90 + 484 = <<90 + 484 = 574>> 574

Therefore, Helen baked 574 chocolate chip cookies.

#### 574"
paul got a box of 110 crayons for his birthday . during the school year he gave 90 crayons to his friends while he lost 412 crayons . how many more crayons did he lose than those he gave to his friends ?,"To find out how many more crayons Paul lost than those he gave to his friends, we need to subtract the number of crayons he gave to his friends from the number of crayons he lost.

Number of crayons Paul gave to his friends: 90
Number of crayons Paul lost: 412

To find the difference, we subtract the number of crayons given to friends from the number of crayons lost:

412 - 90 = <<412 - 90 = 322>> 322

Therefore, Paul lost 322 more crayons than those he gave to his friends.

#### 322"
paige raised 15 goldfish in the pond but stray cats loved eating them . 5 were eaten . how many goldfish remained ?,"To find out how many goldfish remained after 5 were eaten, we need to subtract the number of goldfish eaten from the total number of goldfish Paige raised.

Total number of goldfish Paige raised = 15
Number of goldfish eaten = 5

To find the number of goldfish remaining, we subtract the number of goldfish eaten from the total number of goldfish:

 15 - 5 = << 15 - 5 = 10 >> 10 

Therefore, there are 10 goldfish remaining. 
#### 10"
paco ate 36 cookies . if he had 37 cookies initially how many cookies did paco have left ?,"Let's solve the problem step by step:

1. Paco initially had 37 cookies.
2. Paco ate 36 cookies.
3. To find out how many cookies Paco has left, we need to subtract the number of cookies he ate from the initial number of cookies he had.

Calculations:
 37 - 36 = << 37 - 36 = 1 >> 1 

Therefore, Paco has 1 cookie left.

#### 1"
after resting they decided to go for a swim . the depth of the water is 2 times dean 's height . dean is 8 feet shorter than ron . if ron stands at 14 feet how deep was the water ?,"Let's break down the information given in the question:

1. The depth of the water is 2 times Dean's height.
2. Dean is 8 feet shorter than Ron.
3. Ron stands at 14 feet.

To find out how deep the water is, we need to determine Dean's height first.

Let's assume Dean's height as ""D"" feet. According to the given information, Ron's height would be ""D + 8"" feet.

Since the depth of the water is 2 times Dean's height, we can calculate it as ""2D"" feet.

Now, we know that Ron stands at 14 feet, so we can set up an equation:

""D + 8 = 14""

Solving this equation will give us Dean's height (D).

""D = 14 - 8""

Calculating this equation gives us:

""D = 6""

Now that we know Dean's height is 6 feet, we can find the depth of the water by multiplying it by 2:

""2D = 2 * 6""

Calculating this equation gives us:

""2D = 12""

Therefore, the depth of the water is 12 feet.

#### 12"
there are some bananas in philip 's banana collection . if the bananas are organized into 140 groups of size 187 how many bananas does he have in his collection ?,"To find the total number of bananas in Philip's collection, we need to multiply the number of groups by the size of each group.

Number of groups: 140
Size of each group: 187

To calculate the total number of bananas, we can use the formula:

Total number of bananas = Number of groups * Size of each group

Plugging in the values:

Total number of bananas = 140 * 187

Calculating this expression:

 140 * 187 = << 140 * 187 = 26180 >> 26180 

Therefore, Philip has 26,180 bananas in his collection.
#### 26180"
zachary did 59 push-ups and 44 crunches in gym class today . david did 19 more push-ups but 27 less crunches than zachary . how many push-ups did david do ?,"Let's start by finding out how many push-ups Zachary did. We are given that Zachary did 59 push-ups.

Next, we need to determine how many push-ups David did. We are told that David did 19 more push-ups than Zachary. To find this, we can add 19 to the number of push-ups Zachary did: 59 + 19 = <<59 + 19 = 78>> 78.

Therefore, David did 78 push-ups.

#### 78"
baker made 13 cakes . he sold 91 of them and bought 154 new cakes . how many more cakes did baker buy than those he sold ?,"To find out how many more cakes Baker bought than those he sold, we need to subtract the number of cakes he sold from the number of cakes he bought.

Baker sold 91 cakes and bought 154 new cakes. 

So, the calculation would be:

 154 - 91 = << 154 - 91 = 63 >> 63 

Therefore, Baker bought 63 more cakes than those he sold.

#### 63"
frank had 42 pieces of candy . if he put them equally into 2 bags how many pieces of candy are in each bag ?,"To solve this problem, we need to divide the total number of candies by the number of bags. 

Given that Frank has 42 pieces of candy and he wants to put them equally into 2 bags, we can calculate the number of candies in each bag using the division operation.

Here's how we can do it:

1. First, we need to determine the total number of candies Frank has. In this case, it's 42.
2. Next, we determine the number of bags Frank is using. Here, it's 2.
3. We then divide the total number of candies by the number of bags. In this case, it's << 42 / 2 >>.

By performing this calculation, we find that each bag will contain << 21 >> pieces of candy. Therefore, Frank should put << 21 >> candies in each bag.

#### 21"
during summer break 34044 kids from lawrence county go to camp and the other 134867 kids stay home . an additional 424944 kids from outside the county attended the camp . how many kids in total attended the camp ?,"To solve the problem, we need to add up the total number of kids from Lawrence County who went to camp and the total number of kids from outside the county who attended the camp.

From the problem, we know that:

- 34044 kids from Lawrence County went to camp.
- 424944 kids from outside Lawrence County attended the camp.

To find the total number of kids who attended the camp, we add these two numbers together:

 34044 + 424944 = << 34044 + 424944 = 458988 >> 458988 

So, a total of 458988 kids attended the camp.

#### 458988"
during summer break 610769 kids from lawrence county go to camp and the other 590796 kids stay home . an additional 22 kids from outside the county attended the camp . about how many kids are in lawrence county ?,"Let's denote the total number of kids in Lawrence County as <<x>>. This means that the number of kids who go to camp and stay home is <<x>>.

We know that 610769 kids go to camp and the other 590796 kids stay home. Since these kids are from Lawrence County, we can write the equation as follows:

x = <<x = 610769 + 590796>> 610769 + 590796

Solving this equation gives us:

x = <<x = 1201565>> 1201565

So, there are approximately 1,201,565 kids in Lawrence County.

#### 1201565"
an industrial machine made 9 shirts yesterday and 8 shirts today . it can make 2 shirts a minute . how many minutes did the machine work today ?,"The machine made 9 shirts yesterday and 8 shirts today. To find out how many minutes the machine worked today, we need to determine the difference in the number of shirts made between yesterday and today.

The machine made 9 shirts yesterday and 8 shirts today, so the difference is 9 - 8 = 1 shirt.

Since the machine can make 2 shirts per minute, we can divide the difference in shirts made by the machine's production rate to find the number of minutes it worked today.

1 shirt / 2 shirts per minute = 0.5 minutes.

Therefore, the machine worked for 0.5 minutes today.

#### 0.5"
tiffany was collecting cans for recycling . on monday she had 8 bags of cans . she found 10 bags of cans on the next day and 4 bags of cans the day after that . how many bags did she find after monday ?,"To find the total number of bags Tiffany found after Monday, we need to add the number of bags she found on Tuesday and Wednesday to the number of bags she had on Monday.

On Monday, Tiffany had 8 bags of cans.
On Tuesday, she found 10 bags of cans.
On Wednesday, she found 4 bags of cans.

To find the total number of bags, we add the numbers together:

 8 + 10 + 4 = << 8 + 10 + 4 = 22 >> 22 

Therefore, Tiffany found 22 bags of cans after Monday. 
#### 22"
danny collects bottle caps and wrappers . he found 58 bottle caps and 25 wrappers at the park . now he has 11 wrappers and 12 bottle caps in his collection . how many more bottle caps than wrappers does danny have now ?,"To find out how many more bottle caps than wrappers Danny has now, we need to subtract the number of wrappers from the number of bottle caps.

Danny initially found 58 bottle caps and 25 wrappers at the park. So, the difference between the number of bottle caps and wrappers at the park is:

58 - 25 = <<58 - 25 = 33>> 33

Now, we need to consider the number of bottle caps and wrappers Danny currently has in his collection. He has 11 wrappers and 12 bottle caps. So, the difference between the number of bottle caps and wrappers in his collection is:

12 - 11 = <<12 - 11 = 1>> 1

To find the total difference between the number of bottle caps and wrappers Danny has now, we add the difference from the park to the difference from his collection:

33 + 1 = <<33 + 1 = 34>> 34

Therefore, Danny has 34 more bottle caps than wrappers now.

#### 34"
baker made 134 pastries and 11 cakes . if he sold 140 cakes and 92 pastries how many more pastries than cakes did baker make ?,"To find out how many more pastries than cakes Baker made, we need to calculate the difference between the number of pastries and cakes he made.

Baker initially made 134 pastries and 11 cakes. 
He then sold 140 cakes and 92 pastries.

To determine the difference, we subtract the number of cakes sold from the number of cakes made, and subtract the number of pastries sold from the number of pastries made.

Number of pastries made: 134
Number of cakes made: 11

Number of cakes sold: 140
Number of pastries sold: 92

Difference in pastries: 134 - 92 = <<134 - 92 = 42>> 42
Difference in cakes: 11 - 140 = <<11 - 140 = -129>> -129

Since we are interested in the difference in pastries than cakes, we disregard the negative sign for the difference in cakes.

Therefore, Baker made 42 more pastries than cakes.

#### 42"
41 campers went rowing and 4 campers went hiking in the morning . 26 campers went rowing in the afternoon . how many campers went rowing and hiking in all ?,"To find the total number of campers who went rowing and hiking in all, we need to add the number of campers who went rowing in the morning and the number of campers who went rowing in the afternoon.

Given:
Number of campers who went rowing in the morning = 41
Number of campers who went hiking in the morning = 4
Number of campers who went rowing in the afternoon = 26

To find the total number of campers who went rowing and hiking in all, we add the number of campers who went rowing in the morning and the number of campers who went rowing in the afternoon:

Total number of campers who went rowing and hiking = Number of campers who went rowing in the morning + Number of campers who went rowing in the afternoon
Total number of campers who went rowing and hiking = 41 + 26

Calculating this expression gives us:

Total number of campers who went rowing and hiking = 67

#### 67"
ed had 12 more marbles than doug . ed lost 20 of his marbles at the playground . if ed had 17 marbles how many marbles does doug have now ?,"Let's assume that Doug has x marbles.
According to the given information, Ed had 12 more marbles than Doug, so Ed had x + 12 marbles.
Ed lost 20 marbles at the playground, so the number of marbles Ed has now is (x + 12) - 20.
We are also given that Ed has 17 marbles, so we can set up the equation:
(x + 12) - 20 = 17
Simplifying the equation:
x + 12 - 20 = 17
x - 8 = 17
Adding 8 to both sides of the equation:
x - 8 + 8 = 17 + 8
x = 25
Therefore, Doug has 25 marbles now.
#### 25"
because of the decision sofia asked the students to suggest specific types of food . if 218 students suggested adding mashed potatoes as well as bacon while 351 suggested adding only bacon to the menu how many students suggested adding bacon ?,"Let's assume that the number of students who suggested adding bacon is represented by the variable <<x>>.

According to the given information, 218 students suggested adding mashed potatoes as well as bacon, and 351 students suggested adding only bacon to the menu.

We can set up an equation based on this information:

<<x>> (students who suggested adding bacon) + 218 (students who suggested adding mashed potatoes and bacon) = 351 (students who suggested adding only bacon)

To find the value of <<x>>, we can subtract 218 from both sides of the equation:

<<x>> = 351 - 218

Now we can calculate the value of <<x>>:

<<x>> = 133

Therefore, 133 students suggested adding bacon.

#### 133"
a mailman gives 14 junk mails to each house in a block . if the mailman has to give 2 pieces of junk mail to each block . how many houses are there in a block ?,"To solve this problem, we need to set up an equation based on the information given in the problem statement.

The mailman gives 14 junk mails to each house in a block. If the mailman has to give 2 pieces of junk mail to each block, this means he is giving a total of 2 * 14 = 28 junk mails to each block.

Therefore, if we let <<x>> represent the number of houses in a block, we can set up the following equation:

14x = <<14x = 28>> 28

To solve for <<x>>, we can divide both sides of the equation by 14:

x = <<x = 28 / 14>> 28 / 14

This will give us the number of houses in a block.

#### 2"
at the zoo a cage had snakes and alligators . the total number of animals in the cage was 79 . if 24 snakes and 51 alligators were hiding how many animals were not hiding in all ?,"To solve this problem, we need to understand the information given in the problem statement and apply simple arithmetic operations.

The total number of animals in the cage is 79. This is the sum of all the animals, regardless of whether they are hiding or not. We also know that 24 snakes and 51 alligators were hiding, meaning they were not visible. 

We can calculate the number of alligators and snakes that were not hiding by subtracting the number of hiding alligators and snakes from the total number of each. 

For the alligators, we subtract the number of hiding alligators from the total number of alligators:

 51 - 24 = << 51 - 24 = 27 >> 27 

For the snakes, we subtract the number of hiding snakes from the total number of snakes:

 24 - 24 = << 24 - 24 = 0 >> 0 

Since there are no snakes that were not hiding, this makes sense. 

Therefore, there were 27 alligators and 0 snakes that were not hiding. 

So, the answer is:

#### 27"
after a typhoon 2 trees in haley 's backyard died . if she had grown 11 trees initially how many more trees survived the typhoon than those that died ?,"To solve this problem, we need to understand the initial number of trees and the number of trees that died after the typhoon. 

The problem states that Haley initially had 11 trees in her backyard. After the typhoon, 2 of these trees died. 

The number of trees that survived the typhoon is therefore:

 11 - 2 = << 11 - 2 = 9 >> 9 

So, Haley had 9 more trees survive the typhoon than those that died. 

#### 9"
dave had 15 apps on his phone . he added 71 new apps . after deleting some he had 14 left . how many more apps did he delete than he added ?,"Let's break down the information given in the question:

Dave initially had 15 apps on his phone.
He added 71 new apps.
After deleting some apps, he was left with 14 apps.

To find out how many more apps Dave deleted than he added, we need to calculate the difference between the number of apps he deleted and the number of apps he added.

Let's represent the number of apps Dave deleted as ""x"".

The total number of apps Dave had after adding new apps is given by:
15 + 71 = 86

Since he ended up with 14 apps after deleting some, we can set up the equation:
86 - x = 14

To solve for ""x"", we can subtract 14 from both sides of the equation:
86 - x - 14 = 14 - 14
72 - x = 0

Now, let's isolate ""x"" by subtracting 72 from both sides of the equation:
72 - x - 72 = 0 - 72
-x = -72

To solve for ""x"", we need to multiply both sides of the equation by -1 (to get rid of the negative sign):
(-1)(-x) = (-1)(-72)
x = 72

Therefore, Dave deleted 72 more apps than he added.

#### 72"
josh had 15 marbles in his collection . he found 9 marbles ones while he lost 23 marbles . how many more marbles did he lose than those he found ?,"To find out how many more marbles Josh lost than those he found, we need to calculate the difference between the number of marbles he lost and the number of marbles he found.

First, let's calculate the total number of marbles Josh had after finding 9 marbles:
15 + 9 = <<15 + 9 = 24>> 24

Next, let's calculate the difference between the total number of marbles Josh had and the number of marbles he lost:
24 - 23 = <<24 - 23 = 1>> 1

Therefore, Josh lost 1 more marble than those he found.

#### 1"
the razorback t-shirt shop makes 87 dollars off each t-shirt sold . during the arkansas game and the texas tech game they sold a total of 95 t-shirts . if they sold 47 t-shirts during the arkansas game how much money did they make from selling the t-shirts ?,"To find out how much money the Razorback T-shirt shop made from selling the T-shirts during the Arkansas game, we can use the given information.

We know that the shop makes <<87 off each T-shirt sold. 

During the Arkansas game, they sold 47 T-shirts. 

To calculate the total amount of money made from selling these T-shirts, we can multiply the number of T-shirts sold by the profit per T-shirt:

>>87 * 47 = <<4089

Therefore, they made >>4089 from selling the T-shirts during the Arkansas game.

#### 4089"
mary is baking a cake . the recipe calls for 14 cups of flour and 6 cups of sugar . she already put in 5 cups of flour . how many more cups of flour than cups of sugar does she need to add now ?,"To solve this problem, we need to understand the relationship between the cups of flour and the cups of sugar in the cake recipe. 

The recipe calls for 14 cups of flour and 6 cups of sugar. Mary has already put in 5 cups of flour. 

First, we need to calculate how many more cups of flour Mary needs to add. This is calculated by subtracting the amount of flour she has already added from the total amount of flour needed in the recipe. 

 14 - 5 = << 14 - 5 = 9 >> 9 

So, Mary needs to add 9 more cups of flour.

Next, we need to calculate how many more cups of sugar Mary needs to add. This is calculated by subtracting the amount of sugar in the recipe from the amount of sugar already added (which is the same as the amount of flour added because the recipe calls for the same amount of flour and sugar). 

 6 - 5 = << 6 - 5 = 1 >> 1 

So, Mary needs to add 1 more cup of sugar.

Finally, we need to find out how many more cups of flour than sugar Mary needs to add. This is calculated by subtracting the amount of sugar from the amount of flour.

 9 - 1 = << 9 - 1 = 8 >> 8 

Therefore, Mary needs to add 8 more cups of flour than sugar to the cake.

#### 8"
there were 3 dollars in olivia 's wallet . she collected 49 more dollars from an atm . after she visited a supermarket there were 49 dollars left . how much more money did she collect at the atm than she spent at the supermarket ?,"Let's break down the information given in the question:

Olivia initially had 3 dollars in her wallet.
She collected 49 more dollars from an ATM.
After visiting a supermarket, she had 49 dollars left.

To find out how much more money Olivia collected at the ATM than she spent at the supermarket, we need to calculate the difference between the amount she collected and the amount she had left.

Amount collected at the ATM = Initial amount + Amount collected = <<3 + >>49 = <<52
Amount spent at the supermarket = Amount collected - Amount left = >>52 - 49 = <<49 = >> 3

To find out how much more money Olivia collected at the ATM than she spent at the supermarket, we subtract the amount spent from the amount collected:

Amount collected at the ATM - Amount spent at the supermarket = <<52 - >>3 = <<49

Therefore, Olivia collected >>49 more at the ATM than she spent at the supermarket.

#### 49"
dave had 15 apps and 24 files on his phone . after deleting some apps and files he had 21 apps and 4 files left . how many more apps than files does he have left on the phone ?,"To solve the math problem, we need to find out how many more apps Dave has left on his phone compared to the number of files. 

First, let's determine the number of apps Dave had initially. We know that he had 15 apps. 

Next, we need to find out how many apps are left on his phone after he deleted some. We know that he has 21 apps left. 

To find out how many more apps he has left, we subtract the initial number of apps from the number of apps left. 

 21 - 15 = << 21 - 15 = 6 >> 6 

So, Dave has 6 more apps than he initially had.

Now, let's find out how many files Dave had initially. We know that he had 24 files.

Next, we need to find out how many files are left on his phone after he deleted some. We know that he has 4 files left.

To find out how many more files he has left, we subtract the initial number of files from the number of files left.

 4 - 24 = << 4 - 24 = -20 >> -20 

So, Dave has 20 fewer files than he initially had.

Finally, to find out how many more apps than files Dave has left, we subtract the number of files he has left from the number of apps he has left.

 6 - (-20) = << 6 - (-20) = 26 >> 26 

So, Dave has 26 more apps than files left on his phone.

#### 26"
a waiter had 13 customers . after some left he got 4 new customers . if he still had 9 customers how many customers left ?,"Let's solve the problem step by step:

1. Initially, the waiter had 13 customers.
2. After some customers left, he got 4 new customers.
3. If he still had 9 customers, we need to find out how many customers left.

To find the number of customers who left, we can subtract the number of remaining customers from the initial number of customers.

Initial number of customers = 13
Number of new customers = 4
Remaining customers = 9

Number of customers who left = Initial number of customers - Remaining customers

Number of customers who left = 13 - 9

Calculating this expression gives us:

Number of customers who left = 4

#### 4"
