question,answer
There are 33 pencils and 44 crayons in the drawer . Joan placed 27 pencils in the drawer . How many pencils are now there in total ?,"To find the total number of pencils in the drawer after Joan placed 27 more pencils, you can add the initial number of pencils to the number Joan placed.

Initial number of pencils in the drawer: 33
Number of pencils Joan placed: 27

Now, add these two numbers together:

33 + 27 = <<33 + 27 = 60>> 60

So, there are 60 pencils in total in the drawer now.

#### 60"
There are 2 maple trees and 5 popular trees currently in the park . Park workers will plant 9 maple trees today . How many maple trees will the park have when the workers are finished ?,"To find out how many maple trees the park will have after the workers plant 9 more, we can simply add the number of existing maple trees to the number of maple trees the workers will plant today.

Number of existing maple trees = 2
Number of maple trees the workers will plant today = 9

So, to find the total number of maple trees after the workers are finished, we add these two numbers:

 2 + 9 = << 2 + 9 = 11 >> 11 

So, the park will have 11 maple trees when the workers are finished.

#### 11"
"On 3 consecutive passes , a football team gain 7 yards , loses 31 yards , gains 24 yards . What number represents the total net net yardage ?","To find the total net yardage gained by the football team after 3 consecutive passes, we'll calculate the net yardage for each pass and then sum them up.

1. On the first pass, the team gains 7 yards, which is represented as <<7>>.
2. On the second pass, the team loses 31 yards, which is represented as <<-31>> (negative because it's a loss).
3. On the third pass, the team gains 24 yards, which is represented as <<24>>.

Now, let's add up these yardages:

7>> (gain) <<-31>> (loss) <<+24>> (gain) = <<7>> (gain) <<-31>> (loss) <<+24>> (gain) = <<7 - 31 + 24>> <<7 - 31 + 24

Now, perform the arithmetic operations:

7 - 31 + 24 = <<7 - 31 + 24 = 7 - 7 = 0>> 7 - 7 = 0

So, the total net yardage gained by the football team after 3 consecutive passes is 0.

#### 0"
Tim has 44 books . Sam has 52 books . How many books do they have together ?,"To find out how many books Tim and Sam have together, you simply need to add the number of books Tim has (44) to the number of books Sam has (52).

44 + 52 = <<44 + 52 = 96>> 96

#### 96"
Martha is inviting 4 friends to a party . She has 12 cookies . How many cookies will each friend get ?,"To find out how many cookies each friend will get, you need to divide the total number of cookies Martha has (12 cookies) by the number of friends (4 friends). You can use the division symbol ""<</>>"" to represent this.

12 / 4 = <<12 / 4 = 3>> 3

Each friend will get 3 cookies.

#### 3"
"At a restaurant each adult meal costs 8 and kids eat free . If a group of 11 people came in and 2 were kids , how much would it cost for the group to eat ?","To find out how much it would cost for the group to eat, we need to calculate the total cost of the adult meals. 

Given that each adult meal costs <<8 and there were 11 people in the group, with 2 being kids, we can subtract the number of kids from the total number of people to get the number of adults. 

Number of adults = Total number of people - Number of kids
Number of adults = 11 - 2
Number of adults = 9

Now that we know there are 9 adults in the group, we can calculate the total cost of their meals by multiplying the number of adults by the cost per adult meal.

Total cost of adult meals = Number of adults * Cost per adult meal
Total cost of adult meals = 9 * >>8
Total cost of adult meals = <<72

Therefore, it would cost >>72 for the group to eat.

#### 72"
"Faye had 34 coloring books . If she gave away 3 of them , but then bought 48 more , how many would she have total ?","Let's break down the problem step by step:

1. Faye starts with 34 coloring books.
2. She gives away 3 of them, which means she has 34 - 3 = 31 coloring books left.
3. After giving away 3 coloring books, she buys 48 more.
4. So, she now has 31 + 48 coloring books.

Now, let's calculate the total number of coloring books she has:

 31 + 48 = << 31 + 48 = 79 >> 79 

So, Faye would have a total of 79 coloring books.
#### 79"
Eugene has 51 pencils . He gets 6 more from Joyce . How many pencils does Eugene have in all ?,"Eugene starts with 51 pencils, and he gets an additional 6 pencils from Joyce. To find out how many pencils he has in total, we need to add these two quantities together.

 51 + 6 = << 51 + 6 = 57 >> 57 

Eugene has a total of 57 pencils in all.

#### 57"
"Ryan has 72 marbles and 17 blocks . If he shares the marbles among 9 friends , how many marbles does each friend get ?","To find out how many marbles each friend gets when Ryan shares them among 9 friends, you can use division. 

First, you need to divide the total number of marbles Ryan has (72) by the number of friends (9):

 72 / 9 = << 72 / 9 = 8 >> 8 

So, each friend will get 8 marbles.

#### 8"
Fred had 7 dimes in his bank . His sister borrowed 3 of his dimes . How many dimes does Fred have now ?,"Fred initially had 7 dimes. His sister borrowed 3 of his dimes. To find out how many dimes Fred has left, we can simply subtract the number of dimes his sister borrowed from the number he originally had.

7 - 3 = <<7 - 3 = 4>> 4

So, Fred now has 4 dimes.

#### 4"
Sally had 760 quarters in her bank . She spent 418 of her quarters . How many quarters does she have now ?,"To find out how many quarters Sally has now after spending 418 of them, we can use the following steps:

1. Start with the initial number of quarters Sally had, which is 760.

2. Subtract the number of quarters she spent, which is 418.

So, the calculation is:

<<760 - 418>>

Now, we can compute this subtraction:

760 - 418 = <<760 - 418 = 342>> 342

So, Sally has 342 quarters left.

#### 342"
Mrs. Sheridan has 11 cats . How many more cats does Mrs. Sheridan need to have 43 cats ?,"To find out how many more cats Mrs. Sheridan needs to have 43 cats, you can subtract the number of cats she already has (11 cats) from the desired number of cats (43 cats). 

43 - 11 = <<43 - 11 = 32>> 32

So, Mrs. Sheridan needs 32 more cats to have a total of 43 cats.

#### 32"
"John had 33 socks . If he threw away 19 old ones that did n't fit and bought 13 new ones , how many socks would he have ?","Let's break down the problem step by step:

1. John starts with 33 socks.
2. He throws away 19 old socks that don't fit.
3. After throwing away the old socks, he has 33 - 19 socks remaining.

Now, let's calculate how many socks John has after throwing away the old ones:

33 - 19 = <<33 - 19 = 14>> 14

4. After throwing away the old socks, John buys 13 new socks.
5. To find the total number of socks he has now, we need to add the new socks to the socks he has left.

Let's calculate the total number of socks John has now:

14 + 13 = <<14 + 13 = 27>> 27

So, John would have 27 socks after throwing away 19 old ones that didn't fit and buying 13 new ones.

#### 27"
"Last year , egg producers in Douglas County produced 1416 eggs . This year , those same farms produced 4636 eggs . How many more eggs did the farms produce this year ?","To find out how many more eggs the farms produced this year, we need to subtract the number of eggs produced last year from the number of eggs produced this year.

So, the calculation would be:

4636 - 1416 = <<4636 - 1416 = 3220>> 3220

The farms produced 3220 more eggs this year.

#### 3220"
"Mark has 13 trees in his backyard . If he plants 12 more , how many trees will he have ?","To find out how many trees Mark will have after planting 12 more, we simply need to add the number of trees he already has to the number of trees he's planting.

Mark has 13 trees, and he's planting 12 more.

13 + 12 = <<13 + 12 = 25>> 25

So, Mark will have 25 trees in his backyard after planting 12 more.

#### 25"
"Roger had 25 books . If he sold 21 of them and used the money he earned to buy 30 new books , how many books would Roger have ?","Let's break down the problem step by step:

1. Roger initially had 25 books.
2. He sold 21 of them, which means he now has 25 - 21 books left.
3. He used the money he earned from selling these 21 books to buy 30 new books.
4. Now, let's calculate how many books Roger has after buying the new books.

 25 - 21 = << 25 - 21 = 4 >> 4  (books left after selling 21)

5. Finally, add the 30 new books he bought with the money from selling the 21 books to the 4 books he had left.

 4 + 30 = << 4 + 30 = 34 >> 34 

So, Roger would have 34 books after selling 21 and buying 30 new ones.
#### 34"
Connie has 41 red markers and 64 blue markers . How many markers does she have altogether ?,"To find out how many markers Connie has altogether, we simply need to add the number of red markers to the number of blue markers.

Connie has 41 red markers, and 64 blue markers.

So, to find the total number of markers:
 41 + 64 = << 41 + 64 = 105 >> 105 

Connie has a total of 105 markers.

#### 105"
"Molly owns the Wafting Pie Company . This morning , her employees used 816 eggs to bake pumpkin pies . If her employees used a total of 1339 eggs today , how many eggs did they use in the afternoon ?","Let's assume that the number of eggs used in the afternoon is represented by the variable <<x>>. We know that Molly's employees used a total of 816 eggs in the morning and a total of 1339 eggs throughout the day. 

To find out how many eggs were used in the afternoon, we can set up an equation:

816 + x = <<816 + x = 1339>> 1339

To solve for <<x>>, we need to isolate it on one side of the equation. We can do this by subtracting 816 from both sides:

x = <<x = 1339 - 816>> 1339 - 816

Now, let's calculate the value of <<x>>:

x = <<x = 523>> 523

Therefore, Molly's employees used 523 eggs in the afternoon.

#### 523"
Ellen went to a garage sale to buy chairs . Each chair is 15 dollars . How much did Ellen spend for the 12 chairs she bought ?,"Ellen bought 12 chairs, and each chair costs <<15. To find out how much Ellen spent for the 12 chairs, we can multiply the cost of one chair by the number of chairs she bought.

>>15 x 12 = <<180

Therefore, Ellen spent >>180 for the 12 chairs she bought.

#### 180"
"Tom had 57 dollars . If he spent 49 bucks on a new game , how many 4 dollar toys could he buy with the money he had left ?","Tom had <<57. If he spent >>49 on a new game, we need to find out how much money he has left.

To do that, we can simply subtract the amount he spent from the amount he had:

<<57 - >>49 = <<8

So, Tom has >>8 left.

Now, to find out how many 4-dollar toys he can buy with the money he has left, we can divide the remaining money by the cost of one toy:

<<8 / >>4 = 2

Tom can buy 2 4-dollar toys with the money he has left.

#### 2"
"Rachel was organizing her book case making sure each of the shelves had exactly 9 books on it . If she had 6 shelves of mystery books and 2 shelves of picture books , how many books did she have total ?","To find out how many books Rachel has in total, we can start by calculating the number of books on the mystery bookshelves and then add the number of books on the picture bookshelves.

1. Number of books on each mystery bookshelf: 9 books
2. Number of mystery bookshelves: 6 shelves

Now, we can calculate the total number of mystery books:

9 * 6 = <<9 * 6 = 54>> 54 books

3. Number of books on each picture bookshelf: 9 books
4. Number of picture bookshelves: 2 shelves

Now, we can calculate the total number of picture books:

9 * 2 = <<9 * 2 = 18>> 18 books

To find the total number of books Rachel has, we simply add the number of mystery books and the number of picture books:

54 + 18 = <<54 + 18 = 72>> 72

So, Rachel has a total of 72 books.

#### 72"
"While playing a trivia game , George answered 6 questions correct in the first half and 4 questions correct in the second half . If each question was worth 3 points , what was his final score ?","To find George's final score, we need to calculate the total number of points he earned by answering the questions correctly.

In the first half, he answered 6 questions correctly, and each question is worth 3 points, so he earned:
6 * 3 = <<6 * 3 = 18>> 18 points in the first half.

In the second half, he answered 4 questions correctly, and each question is also worth 3 points, so he earned:
4 * 3 = <<4 * 3 = 12>> 12 points in the second half.

Now, to find his final score, we simply add the points from both halves:
18 + 12 = <<18 + 12 = 30>> 30 points.

So, George's final score is 30 points.

#### 30"
Dan bought 9 dozen eggs from the grocery store to bake some cakes . How many eggs did Dan buy ?,"A dozen typically consists of 12 items. So, to find out how many eggs Dan bought, we can simply multiply the number of dozens by 12.

9 * 12 = <<9 * 12 = 108>> 108

Dan bought 108 eggs.

#### 108"
Haley 's favorite band was holding a concert where tickets were 4 dollars each . Haley bought 3 tickets for herself and her friends and 5 extra tickets in case anyone else wanted to go . How much did she spend ?,"Haley bought 3 tickets for herself and her friends, and 5 extra tickets in case anyone else wanted to go. The cost of each ticket is <<4. 

To find out how much Haley spent, we can multiply the number of tickets by the cost per ticket. 

First, let's calculate the total number of tickets Haley bought:
3 tickets for herself and her friends + 5 extra tickets = 8 tickets

Next, let's calculate the total cost:
8 tickets * >>4 per ticket = <<32

Therefore, Haley spent >>32 on the concert tickets.

#### 32"
"White t - shirts can be purchased in packages of 6 . If Mom buys 71 packages , how many white t - shirts will Mom have ?","To find out how many white t-shirts Mom will have, we can use multiplication. Since each package contains 6 t-shirts, we can multiply the number of packages by 6 to get the total number of t-shirts.

71 * 6 = <<71 * 6 = 426>> 426

So, Mom will have 426 white t-shirts.

#### 426"
"Melanie , Benny , Sally , and Jessica each have 3 baseball cards . How many baseball cards do they have in all ?","To find out how many baseball cards Melanie, Benny, Sally, and Jessica have in total, we can simply add up the number of cards each of them has.

Melanie has 3 baseball cards.
Benny has 3 baseball cards.
Sally has 3 baseball cards.
Jessica has 3 baseball cards.

Now, let's add up the number of cards each of them has:

3 + 3 + 3 + 3 = <<3 + 3 + 3 + 3 = 12>> 12

So, Melanie, Benny, Sally, and Jessica have a total of 12 baseball cards in all.

#### 12"
Jason found 49 seashells and 48 starfish on the beach . He gave 13 of the seashells to Tim . How many seashells does Jason now have ?,"Jason starts with 49 seashells and gives 13 of them to Tim. To find out how many seashells Jason now has, we can subtract the number of seashells he gave to Tim from the number he started with.

49 - 13 = <<49 - 13 = 36>> 36

Jason now has 36 seashells.

#### 36"
Oliver had 35 dollars . For his birthday he got 50 more dollars but spent 84 on a new game . How much money does he have now ?,"Sure, let's solve the problem step by step.

1. Oliver starts with <<35.
2. He receives >>50 for his birthday, so he now has <<35 + >>50 = <<85.
3. He spends >>84 on a new game.

To find out how much money Oliver has left, we subtract the amount he spent from the total he had before:

<<85 - >>84 = <<1

So, Oliver has >>1 left.

#### 1"
"For the school bake sale Maria made 19 cupcakes . If she sold 5 of them and then made 10 more , how many cupcakes would she have ?","Maria starts with 19 cupcakes, and then she sells 5 of them. So, she has 19 - 5 cupcakes left.

Next, she makes 10 more cupcakes, and we need to add these to the number of cupcakes she has left.

To find the total number of cupcakes she would have, we can perform the following calculations step by step:

1. Starting with 19 cupcakes.
2. She sells 5 cupcakes, so we subtract 5 from the 19.
3. After the sale, she has 19 - 5 cupcakes.
4. Then, she makes 10 more cupcakes.
5. To find the total, we add the cupcakes she has left to the ones she made.

Let's calculate it:

19 - 5 + 10 = <<19 - 5 + 10 = 24>> 24

So, Maria would have 24 cupcakes.

#### 24"
"Robin uploaded 35 pictures from her phone and 5 from her camera to facebook . If she sorted the pics into 5 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?","To find out how many pictures were in each of the albums, we can divide the total number of pictures Robin uploaded by the number of albums she created. In this case, Robin uploaded 35 pictures from her phone and 5 pictures from her camera, which adds up to a total of 35 + 5 = 40 pictures. She sorted these pictures into 5 different albums.

So, to find out how many pictures were in each album, we can perform the following calculation:

<<40 / 5>>

This will give us the number of pictures in each album.

Now, let's calculate it:

40 / 5 = <<40 / 5 = 8>> 8

So, there were 8 pictures in each of the albums.

#### 8"
"Sam had saved up 8 dollars . If he received another 7 dollars for his allowance , how many 3 dollar toys could he buy ?","First, we start with the amount Sam already has, which is 8 dollars. Then, he receives an additional 7 dollars for his allowance. We need to add these amounts together:

8 + 7 = <<8 + 7 = 15>> 15

Now, we need to find out how many 3-dollar toys Sam can buy with his total money. We can do this by dividing the total amount by the cost of each toy:

15 / 3 = <<15 / 3 = 5>> 5

So, Sam can buy 5 three-dollar toys with his money.

#### 5"
Arthur baked 115 muffins . James baked 12 times as many . How many muffins did James bake ?,"To find out how many muffins James baked, we need to multiply the number of muffins Arthur baked (115) by 12 since James baked 12 times as many. Here's the calculation step by step:

1. James baked 12 times as many muffins as Arthur, so we need to multiply 115 by 12:

115 * 12 = <<115 * 12 = 1380>> 1380

So, James baked 1380 muffins.

#### 1380"
There are 22 orchid bushes and 40 orange trees currently in the park . Park workers will plant 13 orchid bushes today . How many orchid bushes will the park have when the workers are finished ?,"To find out how many orchid bushes the park will have after planting 13 more, we can simply add the 13 to the existing 22 orchid bushes.

 22 + 13 = << 22 + 13 = 35 >> 35 

So, the park will have 35 orchid bushes when the workers are finished.

#### 35"
A restaurant sold 49 hamburgers last week . How many hamburgers on average were sold each day ?,"To find the average number of hamburgers sold each day, you can divide the total number of hamburgers sold (49) by the number of days in a week (7). Here's the calculation:

49 / 7 = <<49 / 7 = 7>> 7

So, on average, 7 hamburgers were sold each day.

#### 7"
"A vase can hold 5 flowers . If you had 6 carnations and 19 roses , how many vases would you need to hold the flowers ?","To find out how many vases you would need to hold the flowers, we can calculate the total number of flowers you have and then divide that by the number of flowers a single vase can hold.

You have 6 carnations and 19 roses, so the total number of flowers is:

6 + 19 = <<6 + 19 = 25>> 25

Now, we need to divide this total by the number of flowers a single vase can hold, which is 5:

25 / 5 = <<25 / 5 = 5>> 5

So, you would need 5 vases to hold the flowers.

#### 5"
"For the school bake sale Chloe made 28 cupcakes . If she sold 25 of them and then made 8 more , how many cupcakes would she have ?","Certainly, let's solve this step by step:

1. Chloe initially made 28 cupcakes.
2. She sold 25 of them. To find out how many cupcakes she had left after selling, we can subtract 25 from the initial 28:
   
   28 - 25 = <<28 - 25 = 3>> 3

3. Chloe then made 8 more cupcakes. To find out how many cupcakes she has in total now, we can add the 3 cupcakes she had left to the 8 she made:

   3 + 8 = <<3 + 8 = 11>> 11

So, Chloe would have 11 cupcakes.

#### 11"
Nicholas starts with 8 bottle caps . He gets 85 more from Catherine . How many bottle caps does Nicholas end with ?,"Nicholas starts with 8 bottle caps, and he receives an additional 85 bottle caps from Catherine. To find out how many bottle caps Nicholas ends with, we simply need to add the initial number of bottle caps to the number he receives from Catherine.

8 + 85 = <<8 + 85 = 93>> 93

So, Nicholas ends with 93 bottle caps.

#### 93"
"Katie had 7 pages of math homework and 3 pages of reading homework . If each page had 9 problems on it , how many problems did she have to complete total ?","To find the total number of problems Katie had to complete, we need to multiply the number of pages of math homework by the number of problems on each page, and then add that to the product of the number of pages of reading homework and the number of problems on each reading page.

Let's break it down step by step:

1. Number of pages of math homework: 7 pages
2. Number of problems on each math page: 9 problems
3. Number of pages of reading homework: 3 pages
4. Number of problems on each reading page: 9 problems

Now, let's calculate the total number of problems:

Total number of math problems = <<7 * 9>>
Total number of reading problems = <<3 * 9>>

Now, we add these two totals together to find the overall total:

Total problems = Total number of math problems + Total number of reading problems

Total problems = <<7 * 9 + 3 * 9>>

Now, let's perform the calculations:

Total problems = <<63 + 27>>

Now, add these two values together:

Total problems = <<90>>

So, Katie had to complete a total of 90 problems.

#### 90"
A restaurant made 9 hamburgers and 4 hot dogs to serve during lunch . Only 3 hamburgers were actually served . How many hamburgers were over ?,"To find out how many hamburgers were left over, we can start by calculating the difference between the number of hamburgers made and the number served. 

Number of hamburgers made = 9
Number of hamburgers served = 3

Now, to find the number of hamburgers left over:

9 - 3 = <<9 - 3 = 6>> 6

So, there were 6 hamburgers left over.

#### 6"
Joan has saved 6 quarters from washing cars . How many cents does Joan have ?,"Joan has saved 6 quarters, and each quarter is worth 25 cents. To find out how many cents Joan has in total, we can simply multiply the number of quarters by the value of each quarter.

6 * 25 = <<6 * 25 = 150>> 150

Joan has 150 cents.

#### 150"
"Joan picked 43 apples from the orchard , and gave 27 apples to Melanie . How many apples does Joan have now ?","Joan initially had 43 apples. She then gave 27 apples to Melanie. To find out how many apples Joan has now, we need to subtract the number of apples she gave away from the total number of apples she had.

 43 - 27 = << 43 - 27 = 16 >> 16 

Therefore, Joan now has 16 apples.

#### 16"
"There are 10 stickers on a page . If you have 22 pages of stickers , how many stickers do you have ?","To find the total number of stickers you have, you can simply multiply the number of stickers on one page by the number of pages. In this case:

Number of stickers on one page = 10
Number of pages = 22

To find the total number of stickers, you can multiply these two values:

 10 * 22 = << 10 * 22 = 220 >> 220 

So, you have 220 stickers in total.

#### 220"
Sarah has 26 bottle caps . She buys 3 more . How many bottle caps does Sarah have in all ?,"To solve this problem, we need to add the number of bottle caps Sarah has initially to the number of bottle caps she buys.

Sarah starts with 26 bottle caps.
She then buys 3 more bottle caps.

To find out how many bottle caps she has in total, we simply add these two numbers together:

26 + 3 = <<26 + 3 = 29>> 29

So, Sarah has 29 bottle caps in total.

#### 29"
"In a video game , each enemy defeated gives you 5 points . If a level has 8 enemies total and you destroy all but 6 of them , how many points would you earn ?","Let's break it down. You earn 5 points for each enemy defeated, and there are a total of 8 enemies in the level. If you destroy all but 6 of them, you need to find out how many enemies you actually defeat.

 8 - 6 = << 8 - 6 = 2 >> 2  (enemies defeated)

Now, for each enemy defeated, you earn 5 points.

 2 * 5 = << 2 * 5 = 10 >> 10 

#### 10"
"At the beach , Miki and her sister both built sandcastles and then measured their heights . Miki 's sandcastle was 0.8333333333333334 foot tall and her sister 's was 0.5 foot tall . How much taller was Miki 's sandcastle than her sister 's ?","To find out how much taller Miki's sandcastle is than her sister's, we need to subtract the height of her sister's sandcastle from the height of Miki's sandcastle.

Miki's sandcastle height: <<0.8333333333333334>>
Sister's sandcastle height: <<0.5>>

Subtracting the sister's sandcastle height from Miki's sandcastle height:

<<0.8333333333333334 - 0.5>>

Performing the subtraction:

<<0.3333333333333334>>

#### 0.3333333333333334"
Cheryl starts with 8 Skittles . Kathryn gives Cheryl 89 more . How many Skittles does Cheryl end with ?,"Cheryl starts with 8 Skittles, and Kathryn gives her 89 more Skittles. To find out how many Skittles Cheryl ends with, we simply need to add the number of Skittles Kathryn gave to Cheryl to the number Cheryl started with.

8 + 89 = <<8 + 89 = 97>> 97

Cheryl ends with 97 Skittles.
#### 97"
Keith has 20 books . Jason has 21 books . How many books do they have together ?,"To find out how many books Keith and Jason have together, you simply need to add the number of books each of them has.

Keith has 20 books, and Jason has 21 books. To find the total number of books they have together, you can add these two quantities:

20 + 21 = <<20 + 21 = 41>> 41

So, Keith and Jason have 41 books together.

#### 41"
"Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school . If he had only washed 29 of them by the time school started , how many did he not wash ?","To find out how many shirts Sam did not wash, we can subtract the number of shirts he washed from the total number of shirts he had to wash.

Total number of shirts = 40 short sleeve shirts + 23 long sleeve shirts
Total number of shirts = 40 + 23

Now, we'll subtract the number of shirts Sam washed (29) from the total to find out how many he did not wash:

40 + 23 - 29 = <<40 + 23 - 29 = 63 - 29>> 63 - 29

Now, let's perform the subtraction:

63 - 29 = <<63 - 29 = 34>> 34

So, Sam did not wash 34 shirts.

#### 34"
"There are 46 children in the classroom , each student will get 4 dozen pencils . How many pencils will the teacher have to give out ?","To find out how many pencils the teacher will have to give out, we need to calculate the total number of pencils first.

Given:
- There are 46 children in the classroom.
- Each student will get 4 dozen pencils.

First, let's calculate how many pencils are in a dozen:

1 dozen = 12 pencils.

Now, we can calculate the total number of pencils needed for 46 children, with each getting 4 dozen pencils:

Total number of pencils = 46 (children) * 4 (dozen per child) * 12 (pencils per dozen)

Now, we can perform the calculations:

46 * 4 * 12 = <<46 * 4 * 12 = 2208>> 2208

So, the teacher will have to give out 2,208 pencils.

#### 2208"
"Albert ’ s cabbage patch has 12 rows of cabbage . In each row , there are 15 heads of cabbage . How many heads of cabbage does Albert have in all ?","To find the total number of heads of cabbage Albert has, you can multiply the number of rows by the number of heads in each row. 

Albert has 12 rows of cabbage, and in each row, there are 15 heads of cabbage. So, to find the total number of heads of cabbage, you can multiply these two numbers together:

12 * 15 = <<12 * 15 = 180>> 180

Albert has 180 heads of cabbage in all.

#### 180"
There are 22 oranges in a box . Paula takes 7 oranges . How many are left ?,"To find out how many oranges are left in the box after Paula takes 7, you can subtract the number of oranges Paula took from the total number of oranges in the box.

Total number of oranges in the box = 22
Number of oranges Paula takes = 7

To find how many are left, we subtract the number Paula took from the total:

22 - 7 = <<22 - 7 = 15>> 15

So, there are 15 oranges left in the box.

#### 15"
"The school cafeteria ordered 6 red apples and 15 green apples for students lunches . But , if only 5 students wanted fruit , how many extra did the cafeteria end up with ?","To find out how many extra apples the cafeteria ended up with, we first need to calculate the total number of apples they ordered and then subtract the number of apples the 5 students wanted.

1. Calculate the total number of apples ordered:
   6>> (red apples) + <<15>> (green apples) = <<6>> (red apples) + <<15>> (green apples) = <<6 + 15 = 21>> <<6 + 15 = 21 apples

2. Calculate the number of apples the cafeteria ended up with after 5 students took their share:
   21>> (total apples) - <<5>> (students' share) = <<21>> (total apples) - <<5>> (students' share) = <<21 - 5 = 16>> <<21 - 5 = 16 apples

So, the cafeteria ended up with 16 extra apples.
#### 16"
"Kristi jogged for 0.6 of an hour , swam for 0.5 of an hour , and rode her bicycle for 0.75 of an hour . How long did she exercise ?","To find out how long Kristi exercised, we need to add up the time she spent jogging, swimming, and riding her bicycle.

1. Kristi jogged for 0.6 of an hour.
2. Kristi swam for 0.5 of an hour.
3. Kristi rode her bicycle for 0.75 of an hour.

Now, let's add these times together:

0.6 + 0.5 + 0.75 = <<0.6 + 0.5 + 0.75 = 1.85>> 1.85

So, Kristi exercised for 1.85 hours.

#### 1.85"
Stephanie went to the store 8 times last month . She buys 2 oranges each time she goes to the store . How many oranges did Stephanie buy last month ?,"To find out how many oranges Stephanie bought last month, we need to multiply the number of times she went to the store by the number of oranges she bought each time.

Step 1: Stephanie went to the store 8 times last month.
 8 * 2 = << 8 * 2 = 16 >> 16 

Step 2: Stephanie buys 2 oranges each time she goes to the store.
 2 * 8 = << 2 * 8 = 16 >> 16 

So, Stephanie bought 16 oranges last month.

#### 16"
"Sara grew 4 onions , Sally grew 5 onions , and Fred grew 9 onions . How many onions did they grow in all ?","To find the total number of onions that Sara, Sally, and Fred grew, we can simply add the number of onions each person grew.

Sara grew 4 onions.
Sally grew 5 onions.
Fred grew 9 onions.

To find the total, we add these numbers together:

4 + 5 + 9 = <<4 + 5 + 9 = 18>> 18

So, they grew a total of 18 onions.

#### 18"
Darius drove 679 miles to visit his grandmother . Julia drove 998 miles to visit her grandmother . What is the total number of miles Darius and Julia drove ?,"To find the total number of miles Darius and Julia drove, we need to add the number of miles each of them drove.

Darius drove 679 miles, and Julia drove 998 miles. To find the total:

679 + 998 = <<679 + 998 = 1677>> 1677

So, Darius and Julia drove a total of 1677 miles.

#### 1677"
Kate has 223 pennies . John has 388 pennies . How many more pennies does John have ?,"To find out how many more pennies John has than Kate, we need to subtract the number of pennies Kate has from the number John has.

John's pennies - Kate's pennies = How many more pennies John has

So, we can calculate it as:

<<388 - 223>>

Now, let's subtract these values:

388 - 223 = <<388 - 223 = 165>> 165

So, John has 165 more pennies than Kate.

#### 165"
Mary found 18 seashells and Jessica found 41 seashells on the beach . How many seashells did they find together ?,"To find the total number of seashells that Mary and Jessica found together, you simply need to add the number of seashells each of them found.

Mary found 18 seashells.
Jessica found 41 seashells.

To find the total, add these two quantities together:

 18 + 41 = << 18 + 41 = 59 >> 59 

So, together, Mary and Jessica found 59 seashells.

#### 59"
A restaurant served 5 cakes during lunch and 6 during dinner today . The restaurant served 3 cakes yesterday . How many cakes were served in total ?,"To find the total number of cakes served, you need to add the number of cakes served during lunch, dinner today, and the number served yesterday.

1. Cakes served during lunch today: 5
2. Cakes served during dinner today: 6
3. Cakes served yesterday: 3

Now, let's add these numbers together:

5 + 6 + 3 = <<5 + 6 + 3 = 14>> 14

So, the restaurant served a total of 14 cakes.

#### 14"
"Diane is a beekeeper . Last year , she harvested 2479 pounds of honey . This year , she bought some new hives and increased her honey harvest by 6085 pounds . How many pounds of honey did Diane harvest this year ?","To find out how many pounds of honey Diane harvested this year, we can simply add the amount she harvested last year to the increase in her harvest this year.

Diane harvested 2479 pounds of honey last year, and she increased her harvest by 6085 pounds this year.

So, to find the total honey harvested this year, we can perform the addition:

2479 + 6085 = <<2479 + 6085 = 8564>> 8564

Diane harvested 8564 pounds of honey this year.
#### 8564"
There are 9 oak trees currently in the park . Park workers had to cut down 2 oak trees that were damaged . How many oak trees will the park have when the workers are finished ?,"To find out how many oak trees the park will have after cutting down 2 damaged trees, you can simply subtract 2 from the initial count of 9 oak trees.

Initial count of oak trees = 9
Oak trees cut down = 2

Remaining oak trees = Initial count - Oak trees cut down
Remaining oak trees = 9 - 2 = <<9 - 2 = 7>> 7

So, the park will have 7 oak trees when the workers are finished.

#### 7"
"Bobby ate 26 pieces of candy . Then , he ate 17 more . How many pieces of candy did Bobby eat ?","Sure, let's solve this problem step by step.

Step 1: Bobby ate 26 pieces of candy.
Step 2: Then, he ate 17 more.

To find out how many pieces of candy Bobby ate in total, we need to add the number of candies from step 1 to the number from step 2.

26 + 17 = <<26 + 17 = 43>> 43

So, Bobby ate 43 pieces of candy in total.

#### 43"
29 birds were sitting in a tree . Some more fly up to the tree . Then there were 42 birds in the tree . How many more flew up to the tree ?,"Let's assume that the number of birds that flew up to the tree is represented by the variable <<x>>. 

Initially, there were 29 birds sitting in the tree. When some more birds flew up to the tree, the total number of birds became 42. 

So, we can set up an equation to represent this situation: 

29 + x = <<29 + x = 42>> 42

To find out how many more birds flew up to the tree, we need to solve for <<x>>. 

Subtracting 29 from both sides of the equation: 

x = <<x = 42 - 29>> 42 - 29

Performing the subtraction: 

x = <<x = 13>> 13

Therefore, 13 more birds flew up to the tree. 

#### 13"
There were a total of 7 baseball games a month . The season is played for 2 months . How many baseball games are in a season ?,"To find out how many baseball games are in a season, we can simply multiply the number of games played in a month by the number of months in a season. In this case, there are 7 baseball games in a month and the season is played for 2 months. So, to calculate the total number of games in a season:

7 * 2 = <<7 * 2 = 14>> 14

So, there are 14 baseball games in a season.
#### 14"
