question,answer
"Ned was helping the cafeteria workers pick up lunch trays , but he could only carry 5 trays at a time . If he had to pick up 5 trays from one table and 5 trays from another , how many trips will he make ?","To find out how many trips Ned will make to pick up 5 trays from one table and 5 trays from another, we can use simple division.

Ned can carry 5 trays at a time, and he needs to pick up a total of 5 trays from one table and 5 trays from another. We can calculate this by dividing the total number of trays by the number of trays he can carry in one trip:

 5 trays + 5 trays = << 5 trays + 5 trays = 10 trays >> 10 trays 

Now, we'll divide the total number of trays (10 trays) by the number of trays Ned can carry in one trip (5 trays):

 10 trays / 5 trays = << 10 trays / 5 trays = 2 >> 2 

So, Ned will make 2 trips to pick up 5 trays from one table and 5 trays from another.

#### 2"
"Melanie picked 4 plums , Dan picked 9 plums , and Sally picked 3 plums from the plum tree . How many plums were picked in total ?","To find out how many plums were picked in total, we need to add the number of plums each person picked.

Melanie picked 4 plums,
Dan picked 9 plums,
Sally picked 3 plums.

Now, we can add these numbers together:
4 + 9 + 3 = <<4 + 9 + 3 = 16>> 16

So, in total, 16 plums were picked.

#### 16"
"Isabella ’ s hair is 18 inches long . If she gets a haircut and now her hair is 9 inches long , how much of Isabella ’ s hair got cut off ?","The difference between Isabella's hair length before and after the haircut can be calculated by subtracting the length after the haircut from the length before the haircut.

Length before haircut = 18 inches
Length after haircut = 9 inches

To find the amount of hair that got cut off, we subtract the length after the haircut from the length before the haircut:

 18 - 9 = << 18 - 9 = 9 >> 9 

Therefore, 9 inches of Isabella's hair got cut off.
#### 9"
"Adam bought 13 boxes of chocolate candy and gave 7 to his little brother . If each box has 6 pieces inside it , how many pieces did Adam still have ?","Adam bought 13 boxes of chocolate candy, and each box contains 6 pieces. To find out how many pieces Adam still has, we can first calculate the total number of pieces he initially had and then subtract the number he gave to his little brother.

First, we calculate the total number of pieces in the 13 boxes:

 13 * 6 = << 13 * 6 = 78 >> 78 

Now, we subtract the 7 boxes he gave to his little brother:

 78 - 7 * 6 = << 78 - 7 * 6 = 78 - 42 = 36 >> 78 - 42 = 36 

So, Adam still has 36 pieces of chocolate candy.

#### 36"
"There are 36 bananas in Diane 's banana collection . If the bananas are organized into 6 groups , how big is each group ?","To find the size of each group, you can simply divide the total number of bananas by the number of groups. In this case, you have 36 bananas organized into 6 groups, so you would use the following calculation:

<< 36 / 6 >>

Now, let's calculate the answer:

 36 / 6 = << 36 / 6 = 6 >> 6 

So, each group has 6 bananas.

#### 6"
"Maria was making baggies of cookies with 3 cookies in each bag . If she had 2 chocolate chip cookies and 16 oatmeal cookies , how many baggies could she make ?","To find out how many baggies Maria could make, we need to divide the total number of cookies (2 chocolate chip cookies + 16 oatmeal cookies) by the number of cookies in each bag (3 cookies per bag). We can use the following calculation:

<< (2 + 16) / 3 >>

Now, let's perform the calculation:

 (2 + 16) / 3 = << (2 + 16) / 3 = 18 / 3 = 6 >> 18 / 3 = 6 

So, Maria could make 6 baggies of cookies.

#### 6"
Irene just bought a new lamp for her bedside table . The old lamp was 1 foot tall and the new lamp is 2.3333333333333335 feet tall . How much taller is the new lamp than the old lamp ?,"To find the difference in height between the old lamp and the new lamp, we'll subtract the height of the old lamp from the height of the new lamp.

Height of the new lamp = 2.3333333333333335 feet
Height of the old lamp = 1 foot

New lamp's height - Old lamp's height = 2.3333333333333335 - 1
This gives us 2.3333333333333335 - 1 = <<2.3333333333333335 - 1 = 1.3333333333333335>> 1.3333333333333335 feet.

Therefore, the new lamp is 1.3333333333333335 feet taller than the old lamp.
#### 1.3333333333333335"
"In a video game , each enemy defeated gives you 8 points . If a level has 7 enemies total and you destroy all but 2 of them , how many points would you earn ?","To find out how many points you would earn in the video game, you need to calculate the number of enemies defeated and then multiply that by the points earned per defeated enemy.

1. Number of enemies defeated: You destroyed all but 2 of the 7 enemies, so the number of enemies defeated is 7 - 2.

7 - 2 = <<7 - 2 = 5>> 5

2. Points earned per defeated enemy: Each defeated enemy gives you 8 points.

Now, you can calculate the total points earned by multiplying the number of enemies defeated by the points earned per defeated enemy.

5 * 8 = <<5 * 8 = 40>> 40

So, you would earn 40 points in the video game.

#### 40"
"On 3 consecutive passes , a football team gains 9 yards , loses 21 yards , and gains 37 yards . What number represents the total net yardage ?","To find the total net yardage gained by the football team on 3 consecutive passes, we can simply add up the yardage gained and lost on each pass and then sum them up.

1. On the first pass, they gain 9 yards, which can be represented as <<9>>.

2. On the second pass, they lose 21 yards, which can be represented as <<-21>> (negative because it's a loss).

3. On the third pass, they gain 37 yards, which can be represented as <<37>>.

Now, let's add up the yardage for all three passes:

<<9 - 21 + 37>>

To simplify this expression:

9 - 21 = <<9 - 21 = -12>> -12

Now, add 37 to -12:

-12 + 37 = <<-12 + 37 = 25>> 25

So, the total net yardage gained by the football team on 3 consecutive passes is 25 yards.

#### 25"
Robin had 18 pieces of gum . Her brother gave her some more pieces . Now Robin has 44 pieces in all . How many pieces of gum did Robin 's brother give her ?,"Robin had 18 pieces of gum and received an additional amount from her brother, making a total of 44 pieces. To find out how many pieces her brother gave her, we can set up an equation based on the information given.

Let's represent the number of pieces Robin's brother gave her as <<x>>. Therefore, the equation can be written as:

18 + x = <<18 + x = 44>> 44

To solve for <<x>> (the number of pieces her brother gave her), we need to isolate <<x>> on one side of the equation. 

Subtract 18 from both sides of the equation to isolate <<x>>:

 x = << x = 44 - 18 >> 44 - 18 

Perform the subtraction:

x = <<x = 26>> 26

Therefore, Robin's brother gave her 26 pieces of gum.
#### 26"
Jason has 676 Pokemon cards . Alyssa bought 224 of Jason 's Pokemon cards . How many Pokemon cards does Jason have now ?,"To find out how many Pokemon cards Jason has now after Alyssa bought 224 of his cards, you can simply subtract 224 from his initial count.

Jason's initial count: 676
Alyssa bought: 224

Now, subtract the cards Alyssa bought from Jason's initial count:

676 - 224 = <<676 - 224 = 452>> 452

So, Jason now has 452 Pokemon cards.

#### 452"
"Jane has 28 old , brown sheets of drawing paper and 27 old , yellow sheets of drawing paper . How many pieces of drawing paper does she have ?","To find the total number of pieces of drawing paper Jane has, we need to add the number of old, brown sheets to the number of old, yellow sheets. 

Jane has 28 old, brown sheets of drawing paper and 27 old, yellow sheets of drawing paper.

So, to find the total number of pieces of drawing paper:

28 + 27 = <<28 + 27 = 55>> 55

Jane has 55 pieces of drawing paper.

#### 55"
Steve has 46 oranges . He shares 4 with Patrick . How many oranges will Steve have ?,"Steve starts with 46 oranges. He shares 4 of them with Patrick, which means he gives away 4 oranges. To find out how many oranges Steve will have left, we need to subtract the 4 oranges he shared with Patrick from the total number he started with.

So, the calculation is:

46 - 4 = <<46 - 4 = 42>> 42

Steve will have 42 oranges left.

#### 42"
Tanner saved 17 in September . He saved 48 in October and 25 in November . Then Tanner spent 49 on a video game . How much money does Tanner have left ?,"Let's break down the problem step by step to find out how much money Tanner has left:

1. Tanner saved 17 dollars in September.
2. In October, he saved an additional 48 dollars.
3. In November, he saved 25 more dollars.

Now, let's calculate how much money Tanner saved in total:

 17 + 48 + 25 = << 17 + 48 + 25 = 90 >> 90 

So, Tanner saved a total of 90 dollars.

4. After saving that money, Tanner spent 49 dollars on a video game.

Now, let's calculate how much money Tanner has left:

 90 - 49 = << 90 - 49 = 41 >> 41 

Tanner has 41 dollars left.

#### 41"
I walk 1 mile every 15 minutes . I walked 3 miles . How many minutes did it take me ?,"To find out how many minutes it took you to walk 3 miles when walking 1 mile every 15 minutes, you can simply divide the total distance by the rate at which you walk to get the time in minutes.

Here's the calculation:

3 / 1 = <<3 / 1 = 3>> 3 miles
3 * 15 = <<3 * 15 = 45>> 45 minutes

So, it took you 45 minutes to walk 3 miles.

#### 45"
"On Friday , 1250 people visited the zoo . 3 times as many people visited on Saturday than on Friday . How many people visited the zoo on Saturday ?","To find out how many people visited the zoo on Saturday, we are given that three times as many people visited on Saturday as on Friday. So, we need to multiply the number of people who visited on Friday (1250) by 3.

 1250 * 3 = << 1250 * 3 = 3750 >> 3750 

So, 3750 people visited the zoo on Saturday.

#### 3750"
Your class is having a pizza party . You buy 5 pizzas . Each pizza has 4 slices . How many slices is that altogether ?,"To find the total number of slices from the 5 pizzas, we can use multiplication. Since each pizza has 4 slices, we can multiply the number of pizzas (5) by the number of slices per pizza (4) to get the total number of slices.

5 * 4 = <<5 * 4 = 20>> 20

So, altogether, there are 20 slices.

#### 20"
"Abe 's family moved from the Bahamas to Japan , so they had convert their money into Japanese yen . Their checking account now has 6359 yen and their savings account now has 3485 yen . How many yen do they have ?","To find out how many yen Abe's family has in total, we need to add the amounts in their checking account and savings account.

Checking account balance: 6359 yen
Savings account balance: 3485 yen

To find the total amount they have, we simply add these two amounts:

6359 + 3485 = <<6359 + 3485 = 9844>> 9844

So, Abe's family has a total of 9844 yen.

#### 9844"
"Zoe had 6 songs on her mp3 player . If she deleted 3 old songs from it and then added 20 new songs , how many songs does she have on her mp3 player ?","To solve this problem, we can break it down into steps:

1. Zoe starts with 6 songs on her mp3 player.
2. She deletes 3 old songs.
3. After deleting the old songs, she adds 20 new songs.

We can calculate the final number of songs using these steps.

Step 1: Zoe starts with 6 songs.
Step 2: She deletes 3 songs, so we subtract 3 from the initial 6 songs:
 6 - 3 = << 6 - 3 = 3 >> 3 

Step 3: After deleting the old songs, she adds 20 new songs. We add 20 to the result from Step 2:
 3 + 20 = << 3 + 20 = 23 >> 23 

So, Zoe has 23 songs on her mp3 player now.

#### 23"
For the school bake sale Wendy made pastries . She baked 41 cupcakes and 31 cookies . After the sale she had 32 to take back home . How many pastries did she sell ?,"To find out how many pastries Wendy sold, we can start by adding up the number of cupcakes and cookies she baked and then subtracting the number she had to take back home.

First, we'll add the number of cupcakes and cookies:
41 + 31 = <<41 + 31 = 72>> 72

Now, we'll subtract the number she had to take back home:
72 - 32 = <<72 - 32 = 40>> 40

So, Wendy sold 40 pastries at the school bake sale.
#### 40"
"Joyce has 40 bananas that must be put away in boxes . Fred comes to help and brings 18 cookies to share with Joyce . If there are 10 boxes , how many bananas must go in each box ?","Joyce has 40 bananas, and she wants to put them into 10 boxes. To find out how many bananas should go into each box, we can perform the division: 

 40 / 10 = << 40 / 10 = 4 >> 4  

So, each box should contain 4 bananas.

#### 4"
Nell collects baseball cards . She had 304 cards . She gave some of her cards to Jeff and now has 276 cards left . How many cards did Nell give to Jeff ?,"Let's break down the problem step by step.

1. Nell starts with 304 baseball cards.
2. She gives some cards to Jeff and has 276 cards left afterward.

To find out how many cards Nell gave to Jeff, we need to subtract the number of cards she has left from the number she started with.

304 - 276 = <<304 - 276 = 28>> 28

So, Nell gave 28 cards to Jeff.

#### 28"
"Before starting her shift , a waitress checks to make sure there is enough mustard for her customers . She finds 0.25 bottle at the first table , 0.25 bottle at the second table , and 0.375 bottle at the third table . Altogether , how many bottles of mustard does the waitress find ?","To find out how many bottles of mustard the waitress finds in total, we need to add the amounts of mustard from each table. 

1. She finds 0.25 bottle at the first table.
2. She finds 0.25 bottle at the second table.
3. She finds 0.375 bottle at the third table.

To find the total, we add these amounts together:

0.25 + 0.25 + 0.375 = <<0.25 + 0.25 + 0.375 = 0.875>> 0.875

So, the waitress finds 0.875 bottles of mustard in total.

#### 0.875"
Lucy has an aquarium with 212 fish . Lucy wants to buy 68 more fish . How many fish would Lucy have then ?,"Lucy currently has 212 fish in her aquarium. She wants to buy an additional 68 fish. To find out how many fish she will have in total, we can simply add the two quantities together.

212 + 68 = <<212 + 68 = 280>> 280

Lucy would have a total of 280 fish after buying 68 more.

#### 280"
There are 97 erasers in a box . Ernest has 17 erasers in a bag . Mark takes 97 erasers out of the box . How many erasers are left in the box ?,"Let's break down the problem step by step:

1. Initially, there are 97 erasers in the box.
2. Ernest has 17 erasers in a bag.
3. Mark takes 97 erasers out of the box.

To find out how many erasers are left in the box, we need to subtract the number of erasers Mark took from the initial number in the box.

Initial number of erasers in the box: <<97>>
Number of erasers Mark took: <<97>>

To find out how many erasers are left in the box, we'll subtract the number Mark took from the initial number:

97 - 97 = <<97 - 97 = 0>> 0

So, there are 0 erasers left in the box.

#### 0"
"Shannon , Brenda ’ s neighbor , joined Brenda in making bracelets . She brought 48 heart - shaped stones and wanted to have 8 of this type of stone in each of the bracelet she makes . How many bracelets with heart - shaped stones can Shannon make ?","To find out how many bracelets Shannon can make with the heart-shaped stones, we need to divide the total number of stones she has by the number of stones needed for each bracelet.

Total number of heart-shaped stones Shannon has: 48
Number of heart-shaped stones needed for each bracelet: 8

Now, we can use division to calculate how many bracelets Shannon can make:

 48 / 8 = << 48 / 8 = 6 >> 6 

So, Shannon can make 6 bracelets with heart-shaped stones.

#### 6"
Martha bought 18 small cakes . She has 3 children . She would like to divide the cakes among her children so that each child gets the same amount . How many cakes would each child get ?,"To find out how many cakes each child will get, we need to divide the total number of cakes Martha bought (18) by the number of children she has (3).

18 / 3 = <<18 / 3 = 6>> 6

Each child will get 6 cakes.

#### 6"
Marilyn starts with 51 bottle caps . She shares 36 with Nancy . How many bottle caps does Marilyn end with ?,"Marilyn starts with 51 bottle caps. She shares 36 with Nancy.

To find out how many bottle caps Marilyn ends with, we can subtract the number of caps she shared from the total number she started with.

51 - 36 = <<51 - 36 = 15>> 15

#### 15"
"Janet picked 4 tulips and 11 roses to make flower bouquets . If she only used 11 of the flowers though , how many extra flowers did Janet pick ?","To find out how many extra flowers Janet picked, we need to subtract the number of flowers she used to make bouquets from the total number of flowers she picked.

Janet picked 4 tulips and 11 roses, which is a total of 4 + 11 flowers.

She used 11 of these flowers, so to find the number of extra flowers, we subtract 11 from the total:

<< 4 + 11 - 11 >>

Now, let's calculate this:

 4 + 11 - 11 = << 4 + 11 - 11 = 4 >> 4 

So, Janet picked 4 extra flowers.

#### 4"
Melanie grew 139 turnips . Benny grew 113 turnips . How many turnips did they grow in all ?,"To find the total number of turnips Melanie and Benny grew in all, you simply need to add the number of turnips Melanie grew to the number of turnips Benny grew.

Melanie grew 139 turnips, and Benny grew 113 turnips.

So, to find the total:

 139 + 113 = << 139 + 113 = 252 >> 252 

So, Melanie and Benny grew a total of 252 turnips in all.

#### 252"
"A trivia team had 11 members total , but during a game 6 members did n't show up . If each member that did show up scored 9 points , how many points were scored total ?","Initially, the trivia team had 11 members. During the game, 6 members didn't show up, so the number of members who did show up can be calculated by subtracting the absent members from the total.

11 - 6 = <<11 - 6 = 5>> 5

Therefore, 5 members showed up for the game. Each member that showed up scored 9 points.

To find the total points scored, you multiply the number of members who showed up by the points scored by each member:

5 * 9 = <<5 * 9 = 45>> 45

So, the total points scored by the members who showed up is 45.
#### 45"
Arthur removes 4 pencils from a jar . There were originally 87 pencils in the jar . How many pencils are left in the jar ?,"Arthur removes 4 pencils from a jar that originally contained 87 pencils. To find out how many pencils are left in the jar, we can subtract the number of pencils Arthur removed from the original number.

So, we have:

87 - 4 = <<87 - 4 = 83>> 83

There are 83 pencils left in the jar.

#### 83"
There are 48 pencils and 40 scissors in the drawer . Joan placed 29 pencils in the drawer . How many pencils are now there in all ?,"To find out how many pencils are now in the drawer, we can start with the initial number of pencils and add the number of pencils Joan placed in the drawer.

Initial number of pencils: 48
Pencils Joan placed in the drawer: 29

To find the total number of pencils now in the drawer, we add these two quantities:

48 + 29 = <<48 + 29 = 77>> 77

So, there are now 77 pencils in the drawer.

#### 77"
Sara had 21 quarters in her bank . Her dad gave her 49 quarters . How many quarters does she have now ?,"To find out how many quarters Sara has now, we need to add the 21 quarters she originally had to the 49 quarters her dad gave her.

21 + 49 = <<21 + 49 = 70>> 70

Sara now has 70 quarters.

#### 70"
"Will invited 9 friends to a birthday party , but 4 could n't come . If he wanted to buy enough cupcakes so each person could have exactly 8 , how many should he buy ?","Sure, let's solve this problem step by step.

1. Will invited 9 friends to the party, but 4 couldn't come. So, the number of friends who will attend the party is 9 - 4 = 5.

2. Will wants to buy enough cupcakes so that each person can have exactly 8 cupcakes. Therefore, we need to find out how many cupcakes he should buy for the 5 friends who are attending.

3. To find this, we can use multiplication. We need to multiply the number of friends by the number of cupcakes each person should have, which is 8.

   5 * 8 = <<5 * 8 = 40>> 40

So, Will should buy 40 cupcakes for his 5 friends.

#### 40"
"Our watermelons have 100 seeds each . If we have 4 watermelons , how many seeds should there be when all seeds are taken out of the watermelons ?","To find the total number of seeds when all the seeds are taken out of the watermelons, you can simply multiply the number of seeds in one watermelon by the number of watermelons.

So, <<100>> seeds per watermelon multiplied by <<4>> watermelons equals:

100 * 4 = <<100 * 4 = 400>> 400

So, there should be a total of 400 seeds when all the seeds are taken out of the watermelons.

#### 400"
For Halloween Bianca received 32 pieces of candy . She ate 12 pieces then placed the rest into piles with 5 in each pile . How many piles could she make ?,"To find out how many piles Bianca can make with the candy she has left, you can use simple division. Start by subtracting the number of candies she ate from the total number of candies received. Then, divide this result by the number of candies in each pile (which is 5). Let's calculate it step by step:

1. Total candies received = 32
2. Candies Bianca ate = 12
3. Candies left after eating = 32 - 12 = <<32 - 12 = 20>> 20

Now, we need to find out how many piles of 5 candies each Bianca can make from the 20 candies she has left. To do that, we'll divide the number of candies left by the number of candies in each pile:

4. Number of piles Bianca can make = <<20 / 5>>

Now, let's calculate that division:

20 / 5 = <<20 / 5 = 4>> 4

So, Bianca can make 4 piles with the 20 candies she has left.

#### 4"
"In a video game , each enemy defeated gives you 3 points . If a level has 6 enemies total and you destroy all but 2 of them , how many points would you earn ?","To calculate the number of points earned, we need to find out how many enemies were defeated and then multiply that by the points earned per enemy.

First, let's find out how many enemies were defeated. The level has a total of 6 enemies, and you destroy all but 2 of them. So, the number of defeated enemies is:

6 - 2 = <<6 - 2 = 4>> 4

Now, we'll multiply the number of defeated enemies by the points earned per enemy, which is 3 points per enemy:

4 * 3 = <<4 * 3 = 12>> 12

So, you would earn 12 points in the game.

#### 12"
"At the schools book fair Victor bought 32 adventure books and 37 mystery books . If 16 of the books were used , how many new books did he buy ?","To find out how many new books Victor bought, we need to subtract the number of used books from the total number of books he bought. 

1. Victor bought 32 adventure books and 37 mystery books, so the total number of books he bought is:
   32 + 37 = <<32 + 37 = 69>> 69 books.

2. If 16 of the books were used, we need to subtract those from the total:
   69 - 16 = <<69 - 16 = 53>> 53 books.

So, Victor bought 53 new books.

#### 53"
Nancy had 80 files on her computer . She deleted 31 of them and put the rest into folders with 7 files in each one . How many folders did Nancy end up with ?,"Nancy initially had 80 files on her computer. She deleted 31 of them, so the number of files she put into folders is:

80 - 31 = <<80 - 31 = 49>> 49

Now, Nancy wants to put these 49 files into folders with 7 files in each one. To find out how many folders she'll end up with, we can perform division:

49 / 7 = <<49 / 7 = 7>> 7

So, Nancy ended up with 7 folders.

#### 7"
"A waiter had 47 customers to wait on . If 41 customers left and he got another 20 customers , how many customers would he have ?","Let's break down the problem step by step:

1. The waiter starts with 47 customers.
2. 41 customers leave.
3. He then gets 20 more customers.

To find out how many customers he would have in the end, we can follow these steps:

Step 1: Start with the initial number of customers.
<<47>>

Step 2: Subtract the number of customers who left.
<<47 - 41>>

Step 3: Add the number of new customers he got.
<<(47 - 41) + 20>>

Now, let's calculate each step:

Step 2: 47 - 41 = <<47 - 41 = 6>> 6
Step 3: 6 + 20 = <<6 + 20 = 26>> 26

So, the waiter would have 26 customers in the end.

#### 26"
"For a birthday party Jerry bought 41 regular sodas and 22 diet sodas . If his fridge would only hold 9 on each shelf , how many shelves would he fill up ?","To find out how many shelves Jerry would fill up with the sodas, we need to calculate the total number of sodas he has and then divide that by the number of sodas that can fit on one shelf.

First, calculate the total number of sodas:
 41 + 22 = << 41 + 22 = 63 >> 63 .

Now, let's find out how many shelves would be filled up:
 63 / 9 = << 63 / 9 = 7 >> 7 .

Jerry would fill up 7 shelves.

#### 7"
Evelyn starts with 18 bottle caps . She finds another 63 . How many bottle caps does Evelyn end with ?,"Evelyn starts with 18 bottle caps, and she finds another 63. To find out how many bottle caps she ends with, we simply need to add the number of bottle caps she started with to the number she found.

Starting with 18 bottle caps:
<<18>>

Adding the number she found, which is 63:
18 + 63 = <<18 + 63 = 81>> 81

So, Evelyn ends with 81 bottle caps.

#### 81"
brian has 4 more plums than paul . paul has 7 plums . how many plums does brian have ?,"Brian has 4 more plums than Paul, and Paul has 7 plums. To find out how many plums Brian has, we need to add 4 to the number of plums Paul has, which is 7.

7 + 4 = <<7 + 4 = 11>> 11

So, Brian has 11 plums.

#### 11"
sandra took 6 cups of coffee and marcie took 2 cups of coffee . how many cups of coffee did sandra and marcie take in total ?,"To find out how many cups of coffee Sandra and Marcie took in total, we simply need to add the number of cups each of them took.

Sandra took 6 cups of coffee, and Marcie took 2 cups of coffee.

6 + 2 = <<6 + 2 = 8>> 8

So, Sandra and Marcie took a total of 8 cups of coffee.

#### 8"
17 plums were in the basket . more plums were added to the basket . now there are 21 plums . how many plums were added to the basket ?,"Let's break down the information provided:

1. Initially, there were 17 plums in the basket.
2. Some more plums were added to the basket.
3. Now, there are 21 plums in total.

To find out how many plums were added, we can set up the equation:

 17 + x = << 17 + x = 21 >> 21 

Subtract 17 from both sides:

 x = << x = 4 >> 4 

So, 4 plums were added to the basket.

#### 4"
at mrs. hilt 's house there was 29 inches of snow and brecknock elementary school received 17 inches of snow . how much more snow did mrs. hilt 's house have ?,"To find out how much more snow Mrs. Hilt's house had compared to Brecknock Elementary School, we can subtract the snowfall at the school from the snowfall at Mrs. Hilt's house. 

So, to calculate the difference:
 29 - 17 = << 29 - 17 = 12 >> 12 

Mrs. Hilt's house had 12 inches more snow than Brecknock Elementary School.

#### 12"
mrs. hilt met 15 friends . 9 of the friends were carrying pears . the rest were carrying oranges . how many friends were carrying oranges ?,"Mrs. Hilt met 15 friends, and 9 of them were carrying pears. To find out how many friends were carrying oranges, we need to subtract the number of friends carrying pears from the total number of friends.

Total number of friends: <<15>>
Number of friends carrying pears: <<9>>

To find the number of friends carrying oranges, we subtract the number of friends carrying pears from the total number of friends:

15 - 9 = <<15 - 9 = 6>> 6

So, 6 friends were carrying oranges.

#### 6"
mary 's mom is getting ready for mary 's birthday party . she blew up 6 balloons this morning and 5 balloons this afternoon . how many balloons did she blow up in all ?,"To find the total number of balloons Mary's mom blew up, you simply add the number of balloons she blew up in the morning (6 balloons) to the number she blew up in the afternoon (5 balloons):

6 + 5 = <<6 + 5 = 11>> 11

#### 11"
jose has 28 chickens and 18 ducks . how many fowls does he have ?,"To find out how many fowls Jose has, we need to add the number of chickens and ducks he has.

Jose has 28 chickens, which we represent as <<28>>, and 18 ducks, which we represent as <<18>>.

To find the total number of fowls, we simply add these two numbers:

28 + 18 = <<28 + 18 = 46>> 46

So, Jose has 46 fowls in total.

#### 46"
there were 105 parents in the program and 698 pupils too . how many people were present in the program ?,"To find the total number of people present in the program, you simply need to add the number of parents and pupils together.

Given:
Number of parents = 105
Number of pupils = 698

To find the total number of people present in the program, you can add these two values together:

105 + 698 = <<105 + 698 = 803>> 803

So, there were 803 people present in the program.

#### 803"
last saturday marie sold 425 magazines and 275 newspapers . what is the total number of reading materials she sold ?,"To find the total number of reading materials Marie sold, you simply need to add the number of magazines and newspapers she sold.

Marie sold 425 magazines and 275 newspapers, so:

 425 + 275 = << 425 + 275 = 700 >> 700 

The total number of reading materials Marie sold is 700.

#### 700"
bobby ate 26 pieces of candy . then he ate 17 more . how many pieces of candy did bobby eat ?,"To find out how many pieces of candy Bobby ate, we can simply add the number of pieces he ate in each step.

Step 1: Bobby ate 26 pieces of candy.
Step 2: Then he ate 17 more pieces of candy.

To find the total number of pieces of candy Bobby ate, we'll add these two amounts together:

26 + 17 = <<26 + 17 = 43>> 43

So, Bobby ate 43 pieces of candy in total.

#### 43"
sandy had 26 pet fish . she bought 6 more fish . how many pet fish does sandy have now ?,"Sandy originally had 26 pet fish. She then bought 6 more fish. To find out how many pet fish she has now, we can simply add the two numbers together.

26 + 6 = <<26 + 6 = 32>> 32

Sandy now has 32 pet fish.

#### 32"
julia played tag with 12 kids on monday . she played tag with 7 kids on tuesday . how many kids did she play with altogether ?,"To find out how many kids Julia played with altogether, you simply need to add the number of kids she played with on Monday and Tuesday.

Julia played with 12 kids on Monday, and she played with 7 kids on Tuesday.

So, to find the total number of kids she played with, you can perform the following calculation:

<<12 + 7>>

Now, let's add these numbers together:

12 + 7 = <<12 + 7 = 19>> 19

So, Julia played with 19 kids altogether.

#### 19"
molly had 14 candles on her birthday cake . she grew older and got 6 more on her birthday cake . how old is molly now ?,"Molly had 14 candles on her birthday cake, and she got 6 more. To find out how old Molly is now, we can simply add these two numbers together:

14 + 6 = <<14 + 6 = 20>> 20

So, Molly is now 20 years old.
#### 20"
isabella 's hair is 18 cubes long . if her hair grows 4 more inches how long will it be ?,"Isabella's hair is currently 18 cubes long. If her hair grows 4 more inches, we need to find the new length of her hair. To do this, we can simply add the additional length to her current length.

18 + 4 = <<18 + 4 = 22>> 22

Isabella's hair will be 22 cubes long after growing 4 more inches.

#### 22"
mrs. sheridan has 22 fish . her sister gave her 47 more fish . how many fish does she have now ?,"Mrs. Sheridan starts with 22 fish. Her sister then gives her 47 more fish.

 22 + 47 = << 22 + 47 = 69 >> 69 

Therefore, Mrs. Sheridan now has 69 fish.

#### 69"
cade had 87 marbles . he gave 8 to dylan . how many does he have left ?,"To find out how many marbles Cade has left after giving 8 marbles to Dylan, we can use the subtraction operation. 

Cade's initial number of marbles = 87
Marbles given to Dylan = 8

So, to find the number of marbles Cade has left, we can subtract the marbles given to Dylan from Cade's initial number of marbles.

87 - 8 = <<87 - 8 = 79>> 79

So Cade has 79 marbles left.

#### 79"
jovana had 5 pounds of shells in her bucket . she added some shells and now has 28 pounds of shells . how many pounds did she add ?,"Jovana had 5 pounds of shells in her bucket, and she added some shells to make it 28 pounds. To find out how many pounds of shells she added, we can subtract the initial 5 pounds from the final 28 pounds.

28 - 5 = <<28 - 5 = 23>> 23

So, Jovana added 23 pounds of shells.

#### 23"
mrs. wong had 30 valentines . she gave 8 valentines to her children . how many does she have left ?,"Mrs. Wong had 30 valentines, and she gave 8 of them to her children. To find out how many valentines she has left, we can simply subtract the number she gave away from the total she had.

30 - 8 = <<30 - 8 = 22>> 22

So, Mrs. Wong has 22 valentines left.

#### 22"
mrs. franklin had 58 valentines . mrs. franklin gave some to her students . now she has 16 how many valentines did mrs. franklin give to her students ?,"Let's denote the number of valentines Mrs. Franklin gave to her students as <<x>>.

According to the problem, Mrs. Franklin had 58 valentines, gave some to her students, and ended up with 16. We can write this as an equation:

58 - x = <<58 - x = 16>> 16

Now, let's solve for <<x>>:

-x = <<-x = 16 - 58>> 16 - 58

-x = <<-x = -42>> -42

Dividing both sides by <<-1>> to isolate <<x>>, we get:

x = <<x = 42>> 42

So, Mrs. Franklin gave 42 valentines to her students.

#### 42"
mrs. snyder made 86 heart cookies . she made 36 red cookies and the rest are pink . how many pink cookies did she make ?,"Mrs. Snyder made 86 heart cookies. She made 36 red cookies, and the rest are pink. To find out how many pink cookies she made, we can subtract the number of red cookies from the total number of cookies.

86 - 36 = <<86 - 36 = 50>> 50

So, Mrs. Snyder made 50 pink cookies.

#### 50"
29 birds were sitting in a tree . some more fly up to the tree . then there were 42 birds in the tree . how many more flew up to the tree ?,"To solve this problem, you can set up an equation. Let's call the number of birds that flew up to the tree ""x."" 

Initially, there were 29 birds in the tree, and after some more flew up, there were 42 birds. So, you can express this as an equation:

Initial number of birds + Birds that flew up = Total number of birds
29 + x = 42

To find out how many more birds flew up to the tree, you can solve for ""x"" by isolating it on one side of the equation:

x = 42 - 29

Now, calculate the value of ""x"":

x = << 42 - 29 >>

x = << 13 >>

So, 13 more birds flew up to the tree.

#### 13"
